Date,Nifty_Open,Nifty_Close,DowJones_Open,DowJones_Close,HangSeng_Open,HangSeng_Close,DAX_Open,DAX_Close,VIX_Open,VIX_Close,Nifty_Return,DowJones_Return,HangSeng_Return,DAX_Return,VIX_Return
2019-01-01,10868.849609375,10792.5,23058.609375,23346.240234375,25824.439453125,25130.349609375,10477.76953125,10580.1904296875,27.540000915527344,23.21999931335449,-0.7024626535373544,1.2473903117802394,-2.6877247229697705,0.9775066929276232,-15.686279805957422
2019-01-02,10868.849609375,10792.5,23058.609375,23346.240234375,25824.439453125,25130.349609375,10477.76953125,10580.1904296875,27.540000915527344,23.21999931335449,-0.7024626535373544,1.2473903117802394,-2.6877247229697705,0.9775066929276232,-15.686279805957422
2019-01-03,10796.7998046875,10672.25,23176.390625,22686.220703125,25077.6796875,25064.359375,10467.1103515625,10416.66015625,25.68000030517578,25.450000762939453,-1.1535807548587305,-2.114953660412772,-0.05311620798250934,-0.48198780387338647,-0.8956368360711114
2019-01-04,10699.7001953125,10727.349609375,22894.919921875,23433.16015625,24946.119140625,25626.029296875,10533.9404296875,10767.6904296875,24.36000061035156,21.3799991607666,0.2584129794086484,2.3509155577379293,2.72551474807462,2.2190176749170627,-12.23317477388992
